ua,ind,year,emp
304,AA131,1981,3
304,AA131,1986,0
304,AA131,1991,3
304,AA131,1996,3
304,AA131,2001,6
304,AA131,2006,3
304,AA131,2013,12
304,AA141,1976,0
304,AA141,1981,0
304,AA141,1986,3
304,AA141,1991,0
304,AA141,1996,3
304,AA141,2001,3
304,AA141,2006,3
304,AA141,2013,0
304,AA211,1976,9
304,AA211,1981,12
304,AA211,1986,12
304,AA211,1991,3
304,AA211,1996,3
304,AA211,2001,3
304,AA211,2006,3
304,AA211,2013,3
304,AA310,1976,0
304,AA310,1981,3
304,AA310,1986,0
304,AA310,1991,0
304,AA310,1996,0
304,AA310,2001,0
304,AA310,2006,0
304,AA310,2013,0
304,AA320,1976,9
304,AA320,1981,9
304,AA320,1986,9
304,AA320,1991,6
304,AA320,1996,9
304,AA320,2001,12
304,AA320,2006,21
304,AA320,2013,12
304,BB11_,1976,3
304,BB11_,1981,6
304,BB11_,1986,6
304,BB11_,1991,3
304,BB11_,1996,3
304,BB11_,2001,3
304,BB11_,2006,6
304,BB11_,2013,6
304,CC1_,1976,9
304,CC1_,1981,9
304,CC1_,1986,9
304,CC1_,1991,24
304,CC1_,1996,27
304,CC1_,2001,15
304,CC1_,2006,3
304,CC1_,2013,6
304,CC131,1976,0
304,CC131,1981,0
304,CC131,1986,0
304,CC131,1991,0
304,CC131,1996,3
304,CC131,2001,0
304,CC131,2006,0
304,CC131,2013,0
304,CC141,1976,3
304,CC141,1981,3
304,CC141,1986,3
304,CC141,1991,3
304,CC141,1996,9
304,CC141,2001,9
304,CC141,2006,12
304,CC141,2013,15
304,CC151,1976,9
304,CC151,1981,9
304,CC151,1986,9
304,CC151,1991,12
304,CC151,1996,6
304,CC151,2001,3
304,CC151,2006,0
304,CC151,2013,3
304,CC211,1976,3
304,CC211,1981,0
304,CC211,1986,3
304,CC211,1991,3
304,CC211,1996,6
304,CC211,2001,0
304,CC211,2006,0
304,CC211,2013,0
304,CC212,1976,3
304,CC212,1981,15
304,CC212,1986,15
304,CC212,1991,3
304,CC212,1996,6
304,CC212,2001,3
304,CC212,2006,3
304,CC212,2013,0
304,CC311,1976,0
304,CC311,1981,0
304,CC311,1986,3
304,CC311,1991,12
304,CC311,1996,6
304,CC311,2001,12
304,CC311,2006,18
304,CC311,2013,12
304,CC321,1976,0
304,CC321,1981,0
304,CC321,1986,0
304,CC321,1991,0
304,CC321,1996,0
304,CC321,2001,0
304,CC321,2006,3
304,CC321,2013,0
304,CC411,1976,0
304,CC411,1981,0
304,CC411,1986,0
304,CC411,1991,0
304,CC411,1996,0
304,CC411,2001,0
304,CC411,2006,3
304,CC411,2013,3
304,CC5_,1976,0
304,CC5_,1981,0
304,CC5_,1986,0
304,CC5_,1991,3
304,CC5_,1996,3
304,CC5_,2001,3
304,CC5_,2006,3
304,CC5_,2013,3
304,CC611,1976,3
304,CC611,1981,3
304,CC611,1986,0
304,CC611,1991,0
304,CC611,1996,0
304,CC611,2001,0
304,CC611,2006,0
304,CC611,2013,3
304,CC711,1976,0
304,CC711,1981,0
304,CC711,1986,0
304,CC711,1991,0
304,CC711,1996,0
304,CC711,2001,3
304,CC711,2006,0
304,CC711,2013,3
304,CC721,1976,3
304,CC721,1981,3
304,CC721,1986,3
304,CC721,1991,3
304,CC721,1996,3
304,CC721,2001,3
304,CC721,2006,9
304,CC721,2013,9
304,CC811,1976,0
304,CC811,1981,0
304,CC811,1986,3
304,CC811,1991,0
304,CC811,1996,3
304,CC811,2001,0
304,CC811,2006,3
304,CC811,2013,3
304,CC821,1976,0
304,CC821,1981,0
304,CC821,1986,0
304,CC821,1991,0
304,CC821,1996,0
304,CC821,2001,0
304,CC821,2006,0
304,CC821,2013,0
304,CC822,1976,3
304,CC822,1981,6
304,CC822,1986,3
304,CC822,1991,9
304,CC822,1996,3
304,CC822,2001,9
304,CC822,2006,6
304,CC822,2013,12
304,CC91_,1976,0
304,CC91_,1981,0
304,CC91_,1986,0
304,CC91_,1991,0
304,CC91_,1996,3
304,CC91_,2001,3
304,CC91_,2006,6
304,CC91_,2013,3
304,DD1_,1976,6
304,DD1_,1981,9
304,DD1_,1986,15
304,DD1_,1991,12
304,DD1_,1996,3
304,DD1_,2001,6
304,DD1_,2006,9
304,DD1_,2013,12
304,EE1_,1976,9
304,EE1_,1981,27
304,EE1_,1986,30
304,EE1_,1991,21
304,EE1_,1996,27
304,EE1_,2001,24
304,EE1_,2006,42
304,EE1_,2013,42
304,EE110,1976,3
304,EE110,1981,3
304,EE110,1986,3
304,EE110,1991,3
304,EE110,1996,9
304,EE110,2001,6
304,EE110,2006,9
304,EE110,2013,12
304,EE113,1976,15
304,EE113,1981,0
304,EE113,1986,0
304,EE113,1991,0
304,EE113,1996,0
304,EE113,2001,0
304,EE113,2006,3
304,EE113,2013,0
304,FF11_,1976,0
304,FF11_,1981,0
304,FF11_,1986,0
304,FF11_,1991,0
304,FF11_,1996,0
304,FF11_,2001,9
304,FF11_,2006,12
304,FF11_,2013,18
304,FF110,1976,0
304,FF110,1981,0
304,FF110,1986,0
304,FF110,1991,0
304,FF110,1996,0
304,FF110,2001,3
304,FF110,2006,6
304,FF110,2013,3
304,FF111,1976,6
304,FF111,1981,9
304,FF111,1986,9
304,FF111,1991,0
304,FF111,1996,9
304,FF111,2001,6
304,FF111,2006,6
304,FF111,2013,9
304,FF114,1976,0
304,FF114,1981,0
304,FF114,1986,0
304,FF114,1991,3
304,FF114,1996,0
304,FF114,2001,0
304,FF114,2006,3
304,FF114,2013,3
304,GH111,1976,3
304,GH111,1981,3
304,GH111,1986,9
304,GH111,1991,3
304,GH111,1996,3
304,GH111,2001,0
304,GH111,2006,0
304,GH111,2013,3
304,GH112,1976,12
304,GH112,1981,12
304,GH112,1986,9
304,GH112,1991,12
304,GH112,1996,9
304,GH112,2001,9
304,GH112,2006,3
304,GH112,2013,3
304,GH121,1976,9
304,GH121,1981,0
304,GH121,1986,9
304,GH121,1991,9
304,GH121,1996,3
304,GH121,2001,15
304,GH121,2006,9
304,GH121,2013,12
304,GH122,1976,6
304,GH122,1981,6
304,GH122,1986,6
304,GH122,1991,3
304,GH122,1996,0
304,GH122,2001,3
304,GH122,2006,0
304,GH122,2013,0
304,GH130,1976,6
304,GH130,1981,6
304,GH130,1986,6
304,GH130,1991,3
304,GH130,1996,6
304,GH130,2001,6
304,GH130,2006,9
304,GH130,2013,6
304,GH131,1976,3
304,GH131,1981,9
304,GH131,1986,15
304,GH131,1991,9
304,GH131,1996,9
304,GH131,2001,0
304,GH131,2006,3
304,GH131,2013,3
304,GH132,1976,3
304,GH132,1981,6
304,GH132,1986,3
304,GH132,1991,3
304,GH132,1996,3
304,GH132,2001,3
304,GH132,2006,3
304,GH132,2013,9
304,GH133,1976,0
304,GH133,1981,0
304,GH133,1986,0
304,GH133,1991,0
304,GH133,1996,0
304,GH133,2001,0
304,GH133,2006,0
304,GH133,2013,0
304,GH21_,1976,12
304,GH21_,1981,9
304,GH21_,1986,3
304,GH21_,1991,12
304,GH21_,1996,12
304,GH21_,2001,21
304,GH21_,2006,15
304,GH21_,2013,21
304,II111,1976,9
304,II111,1981,12
304,II111,1986,15
304,II111,1991,18
304,II111,1996,15
304,II111,2001,18
304,II111,2006,27
304,II111,2013,27
304,II120,1976,0
304,II120,1981,0
304,II120,1986,0
304,II120,1991,0
304,II120,1996,0
304,II120,2001,0
304,II120,2006,3
304,II120,2013,0
304,II121,1976,3
304,II121,1981,3
304,II121,1986,0
304,II121,1991,0
304,II121,1996,0
304,II121,2001,0
304,II121,2006,0
304,II121,2013,0
304,II123,1976,0
304,II123,1981,0
304,II123,1986,0
304,II123,1991,0
304,II123,1996,0
304,II123,2001,3
304,II123,2006,0
304,II123,2013,0
304,II13_,1976,15
304,II13_,1981,0
304,II13_,1986,0
304,II13_,1991,3
304,II13_,1996,0
304,II13_,2001,3
304,II13_,2006,3
304,II13_,2013,3
304,JJ11_,1976,3
304,JJ11_,1981,0
304,JJ11_,1986,0
304,JJ11_,1991,0
304,JJ11_,1996,0
304,JJ11_,2001,0
304,JJ11_,2006,3
304,JJ11_,2013,3
304,JJ120,1976,0
304,JJ120,1981,12
304,JJ120,1986,9
304,JJ120,1991,0
304,JJ120,1996,0
304,JJ120,2001,3
304,JJ120,2006,0
304,JJ120,2013,0
304,JJ123,1976,0
304,JJ123,1981,0
304,JJ123,1986,0
304,JJ123,1991,0
304,JJ123,1996,0
304,JJ123,2001,0
304,JJ123,2006,0
304,JJ123,2013,3
304,KK1_,1976,0
304,KK1_,1981,0
304,KK1_,1986,0
304,KK1_,1991,3
304,KK1_,1996,3
304,KK1_,2001,3
304,KK1_,2006,6
304,KK1_,2013,3
304,KK110,1976,6
304,KK110,1981,9
304,KK110,1986,9
304,KK110,1991,9
304,KK110,1996,9
304,KK110,2001,3
304,KK110,2006,3
304,KK110,2013,6
304,LL110,1976,0
304,LL110,1981,0
304,LL110,1986,0
304,LL110,1991,0
304,LL110,1996,0
304,LL110,2001,0
304,LL110,2006,3
304,LL110,2013,3
304,LL12_,1976,0
304,LL12_,1981,0
304,LL12_,1986,0
304,LL12_,1991,3
304,LL12_,1996,3
304,LL12_,2001,12
304,LL12_,2006,12
304,LL12_,2013,12
304,MN11_,1976,21
304,MN11_,1981,24
304,MN11_,1986,21
304,MN11_,1991,6
304,MN11_,1996,9
304,MN11_,2001,18
304,MN11_,2006,18
304,MN11_,2013,30
304,MN21_,1976,0
304,MN21_,1981,0
304,MN21_,1986,3
304,MN21_,1991,3
304,MN21_,1996,3
304,MN21_,2001,9
304,MN21_,2006,12
304,MN21_,2013,12
304,OO111,1976,0
304,OO111,1981,0
304,OO111,1986,0
304,OO111,1991,0
304,OO111,1996,0
304,OO111,2001,3
304,OO111,2006,3
304,OO111,2013,3
304,OO21_,1976,0
304,OO21_,1981,0
304,OO21_,1986,0
304,OO21_,1991,0
304,OO21_,1996,6
304,OO21_,2001,3
304,OO21_,2006,9
304,OO21_,2013,36
304,OO211,1976,3
304,OO211,1981,6
304,OO211,1986,3
304,OO211,1991,3
304,OO211,1996,0
304,OO211,2001,6
304,OO211,2006,3
304,OO211,2013,3
304,PP11_,1976,42
304,PP11_,1981,48
304,PP11_,1986,48
304,PP11_,1991,48
304,PP11_,1996,51
304,PP11_,2001,48
304,PP11_,2006,66
304,PP11_,2013,60
304,QQ11_,1976,3
304,QQ11_,1981,12
304,QQ11_,1986,15
304,QQ11_,1991,24
304,QQ11_,1996,18
304,QQ11_,2001,33
304,QQ11_,2006,33
304,QQ11_,2013,57
304,RS11_,1976,3
304,RS11_,1981,3
304,RS11_,1986,6
304,RS11_,1991,3
304,RS11_,1996,0
304,RS11_,2001,6
304,RS11_,2006,9
304,RS11_,2013,9
304,RS210,1976,3
304,RS210,1981,3
304,RS210,1986,6
304,RS210,1991,6
304,RS210,1996,6
304,RS210,2001,3
304,RS210,2006,6
304,RS210,2013,9
304,RS211,1976,9
304,RS211,1981,0
304,RS211,1986,3
304,RS211,1991,3
304,RS211,1996,9
304,RS211,2001,9
304,RS211,2006,12
304,RS211,2013,12
304,RS219,1976,3
304,RS219,1981,3
304,RS219,1986,3
304,RS219,1991,3
304,RS219,1996,3
304,RS219,2001,9
304,RS219,2006,9
304,RS219,2013,12
305,AA111,1976,3
305,AA111,1981,3
305,AA111,1986,0
305,AA111,1991,3
305,AA111,1996,0
305,AA111,2001,0
305,AA111,2006,6
305,AA111,2013,3
305,AA121,1976,6
305,AA121,1981,3
305,AA121,1986,0
305,AA121,1991,9
305,AA121,1996,3
305,AA121,2001,3
305,AA121,2006,6
305,AA121,2013,9
305,AA131,1976,9
305,AA131,1981,9
305,AA131,1986,12
305,AA131,1991,12
305,AA131,1996,12
305,AA131,2001,12
305,AA131,2006,18
305,AA131,2013,21
305,AA141,1976,0
305,AA141,1981,0
305,AA141,1986,0
305,AA141,1991,3
305,AA141,1996,0
305,AA141,2001,3
305,AA141,2006,0
305,AA141,2013,0
305,AA211,1976,0
305,AA211,1981,0
305,AA211,1986,0
305,AA211,1991,0
305,AA211,1996,6
305,AA211,2001,3
305,AA211,2006,6
305,AA211,2013,0
305,AA310,1976,0
305,AA310,1981,0
305,AA310,1986,0
305,AA310,1991,0
305,AA310,1996,0
305,AA310,2001,0
305,AA310,2006,0
305,AA310,2013,0
305,AA320,1976,12
305,AA320,1981,0
305,AA320,1986,3
305,AA320,1991,3
305,AA320,1996,6
305,AA320,2001,9
305,AA320,2006,9
305,AA320,2013,9
305,BB11_,1976,0
305,BB11_,1981,3
305,BB11_,1986,6
305,BB11_,1991,6
305,BB11_,1996,12
305,BB11_,2001,15
305,BB11_,2006,9
305,BB11_,2013,6
305,CC1_,1976,0
305,CC1_,1981,0
305,CC1_,1986,0
305,CC1_,1991,0
305,CC1_,1996,0
305,CC1_,2001,3
305,CC1_,2006,6
305,CC1_,2013,6
305,CC131,1976,21
305,CC131,1981,27
305,CC131,1986,27
305,CC131,1991,21
305,CC131,1996,3
305,CC131,2001,0
305,CC131,2006,0
305,CC131,2013,0
305,CC141,1976,0
305,CC141,1981,0
305,CC141,1986,0
305,CC141,1991,3
305,CC141,1996,0
305,CC141,2001,0
305,CC141,2006,3
305,CC141,2013,3
305,CC151,1976,0
305,CC151,1981,0
305,CC151,1986,0
305,CC151,1991,0
305,CC151,1996,0
305,CC151,2001,0
305,CC151,2006,0
305,CC151,2013,0
305,CC211,1976,0
305,CC211,1981,0
305,CC211,1986,0
305,CC211,1991,0
305,CC211,1996,0
305,CC211,2001,0
305,CC211,2006,0
305,CC211,2013,0
305,CC212,1976,9
305,CC212,1981,12
305,CC212,1986,12
305,CC212,1991,9
305,CC212,1996,0
305,CC212,2001,0
305,CC212,2006,0
305,CC212,2013,0
305,CC311,1976,6
305,CC311,1981,6
305,CC311,1986,3
305,CC311,1991,6
305,CC311,1996,15
305,CC311,2001,18
305,CC311,2006,15
305,CC311,2013,12
305,CC321,1976,0
305,CC321,1981,0
305,CC321,1986,0
305,CC321,1991,0
305,CC321,1996,0
305,CC321,2001,0
305,CC321,2006,0
305,CC321,2013,0
305,CC411,1976,0
305,CC411,1981,0
305,CC411,1986,0
305,CC411,1991,0
305,CC411,1996,0
305,CC411,2001,0
305,CC411,2006,0
305,CC411,2013,3
305,CC5_,1976,0
305,CC5_,1981,0
305,CC5_,1986,0
305,CC5_,1991,0
305,CC5_,1996,0
305,CC5_,2001,3
305,CC5_,2006,3
305,CC5_,2013,3
305,CC611,1976,3
305,CC611,1981,0
305,CC611,1986,0
305,CC611,1991,0
305,CC611,1996,0
305,CC611,2001,0
305,CC611,2006,0
305,CC611,2013,0
305,CC711,1976,0
305,CC711,1981,0
305,CC711,1986,0
305,CC711,1991,0
305,CC711,1996,0
305,CC711,2001,3
305,CC711,2006,6
305,CC711,2013,6
305,CC721,1976,0
305,CC721,1981,0
305,CC721,1986,3
305,CC721,1991,3
305,CC721,1996,3
305,CC721,2001,3
305,CC721,2006,3
305,CC721,2013,3
305,CC811,1976,15
305,CC811,1981,21
305,CC811,1986,12
305,CC811,1991,18
305,CC811,1996,21
305,CC811,2001,3
305,CC811,2006,3
305,CC811,2013,6
305,CC821,1976,0
305,CC821,1981,3
305,CC821,1986,0
305,CC821,1991,3
305,CC821,1996,0
305,CC821,2001,0
305,CC821,2006,3
305,CC821,2013,0
305,CC822,1976,3
305,CC822,1981,6
305,CC822,1986,6
305,CC822,1991,9
305,CC822,1996,12
305,CC822,2001,6
305,CC822,2006,3
305,CC822,2013,6
305,CC91_,1976,0
305,CC91_,1981,0
305,CC91_,1986,6
305,CC91_,1991,9
305,CC91_,1996,6
305,CC91_,2001,3
305,CC91_,2006,3
305,CC91_,2013,3
305,DD1_,1976,3
305,DD1_,1981,0
305,DD1_,1986,6
305,DD1_,1991,6
305,DD1_,1996,3
305,DD1_,2001,9
305,DD1_,2006,6
305,DD1_,2013,6
305,EE1_,1976,15
305,EE1_,1981,27
305,EE1_,1986,36
305,EE1_,1991,21
305,EE1_,1996,15
305,EE1_,2001,15
305,EE1_,2006,27
305,EE1_,2013,27
305,EE110,1976,6
305,EE110,1981,6
305,EE110,1986,12
305,EE110,1991,12
305,EE110,1996,9
305,EE110,2001,9
305,EE110,2006,12
305,EE110,2013,12
305,EE113,1976,15
305,EE113,1981,0
305,EE113,1986,3
305,EE113,1991,0
305,EE113,1996,6
305,EE113,2001,0
305,EE113,2006,3
305,EE113,2013,0
305,FF11_,1976,0
305,FF11_,1981,0
305,FF11_,1986,3
305,FF11_,1991,3
305,FF11_,1996,12
305,FF11_,2001,21
305,FF11_,2006,21
305,FF11_,2013,24
305,FF110,1976,0
305,FF110,1981,0
305,FF110,1986,3
305,FF110,1991,6
305,FF110,1996,3
305,FF110,2001,6
305,FF110,2006,3
305,FF110,2013,0
305,FF111,1976,3
305,FF111,1981,0
305,FF111,1986,9
305,FF111,1991,3
305,FF111,1996,3
305,FF111,2001,6
305,FF111,2006,12
305,FF111,2013,12
305,FF114,1976,0
305,FF114,1981,0
305,FF114,1986,0
305,FF114,1991,0
305,FF114,1996,0
305,FF114,2001,0
305,FF114,2006,0
305,FF114,2013,3
305,GH111,1976,21
305,GH111,1981,12
305,GH111,1986,15
305,GH111,1991,18
305,GH111,1996,9
305,GH111,2001,0
305,GH111,2006,0
305,GH111,2013,3
305,GH112,1976,3
305,GH112,1981,18
305,GH112,1986,12
305,GH112,1991,9
305,GH112,1996,12
305,GH112,2001,6
305,GH112,2006,6
305,GH112,2013,0
305,GH121,1976,15
305,GH121,1981,21
305,GH121,1986,12
305,GH121,1991,12
305,GH121,1996,15
305,GH121,2001,15
305,GH121,2006,12
305,GH121,2013,15
305,GH122,1976,9
305,GH122,1981,9
305,GH122,1986,9
305,GH122,1991,3
305,GH122,1996,6
305,GH122,2001,0
305,GH122,2006,3
305,GH122,2013,6
305,GH130,1976,9
305,GH130,1981,6
305,GH130,1986,12
305,GH130,1991,3
305,GH130,1996,12
305,GH130,2001,9
305,GH130,2006,15
305,GH130,2013,15
305,GH131,1976,3
305,GH131,1981,9
305,GH131,1986,9
305,GH131,1991,12
305,GH131,1996,12
305,GH131,2001,12
305,GH131,2006,12
305,GH131,2013,12
305,GH132,1976,3
305,GH132,1981,9
305,GH132,1986,6
305,GH132,1991,6
305,GH132,1996,12
305,GH132,2001,6
305,GH132,2006,3
305,GH132,2013,6
305,GH133,1976,3
305,GH133,1981,3
305,GH133,1986,0
305,GH133,1991,0
305,GH133,1996,3
305,GH133,2001,3
305,GH133,2006,0
305,GH133,2013,3
305,GH21_,1976,9
305,GH21_,1981,9
305,GH21_,1986,15
305,GH21_,1991,21
305,GH21_,1996,21
305,GH21_,2001,36
305,GH21_,2006,42
305,GH21_,2013,21
305,II111,1976,3
305,II111,1981,9
305,II111,1986,12
305,II111,1991,21
305,II111,1996,21
305,II111,2001,30
305,II111,2006,48
305,II111,2013,39
305,II120,1976,0
305,II120,1981,0
305,II120,1986,0
305,II120,1991,0
305,II120,1996,0
305,II120,2001,3
305,II120,2006,0
305,II120,2013,3
305,II121,1976,0
305,II121,1981,0
305,II121,1986,0
305,II121,1991,0
305,II121,1996,0
305,II121,2001,0
305,II121,2006,0
305,II121,2013,0
305,II123,1976,0
305,II123,1981,0
305,II123,1986,0
305,II123,1991,0
305,II123,1996,0
305,II123,2001,0
305,II123,2006,0
305,II123,2013,0
305,II13_,1976,3
305,II13_,1981,0
305,II13_,1986,3
305,II13_,1991,3
305,II13_,1996,9
305,II13_,2001,9
305,II13_,2006,3
305,II13_,2013,12
305,JJ11_,1976,0
305,JJ11_,1981,0
305,JJ11_,1986,0
305,JJ11_,1991,3
305,JJ11_,1996,0
305,JJ11_,2001,0
305,JJ11_,2006,0
305,JJ11_,2013,6
305,JJ120,1976,0
305,JJ120,1981,9
305,JJ120,1986,9
305,JJ120,1991,0
305,JJ120,1996,0
305,JJ120,2001,0
305,JJ120,2006,0
305,JJ120,2013,0
305,JJ123,1976,0
305,JJ123,1981,0
305,JJ123,1986,0
305,JJ123,1991,0
305,JJ123,1996,0
305,JJ123,2001,0
305,JJ123,2006,0
305,JJ123,2013,0
305,KK1_,1976,0
305,KK1_,1981,3
305,KK1_,1986,3
305,KK1_,1991,0
305,KK1_,1996,0
305,KK1_,2001,3
305,KK1_,2006,3
305,KK1_,2013,0
305,KK110,1976,6
305,KK110,1981,9
305,KK110,1986,6
305,KK110,1991,9
305,KK110,1996,3
305,KK110,2001,0
305,KK110,2006,3
305,KK110,2013,3
305,LL110,1976,0
305,LL110,1981,0
305,LL110,1986,0
305,LL110,1991,0
305,LL110,1996,3
305,LL110,2001,0
305,LL110,2006,0
305,LL110,2013,0
305,LL12_,1976,0
305,LL12_,1981,0
305,LL12_,1986,3
305,LL12_,1991,3
305,LL12_,1996,9
305,LL12_,2001,6
305,LL12_,2006,12
305,LL12_,2013,12
305,MN11_,1976,12
305,MN11_,1981,9
305,MN11_,1986,12
305,MN11_,1991,12
305,MN11_,1996,15
305,MN11_,2001,18
305,MN11_,2006,15
305,MN11_,2013,21
305,MN21_,1976,0
305,MN21_,1981,0
305,MN21_,1986,3
305,MN21_,1991,6
305,MN21_,1996,9
305,MN21_,2001,12
305,MN21_,2006,9
305,MN21_,2013,15
305,OO111,1976,9
305,OO111,1981,27
305,OO111,1986,15
305,OO111,1991,21
305,OO111,1996,15
305,OO111,2001,12
305,OO111,2006,12
305,OO111,2013,12
305,OO21_,1976,0
305,OO21_,1981,0
305,OO21_,1986,0
305,OO21_,1991,0
305,OO21_,1996,3
305,OO21_,2001,3
305,OO21_,2006,9
305,OO21_,2013,12
305,OO211,1976,6
305,OO211,1981,3
305,OO211,1986,12
305,OO211,1991,6
305,OO211,1996,3
305,OO211,2001,6
305,OO211,2006,3
305,OO211,2013,3
305,PP11_,1976,33
305,PP11_,1981,45
305,PP11_,1986,54
305,PP11_,1991,42
305,PP11_,1996,33
305,PP11_,2001,51
305,PP11_,2006,69
305,PP11_,2013,66
305,QQ11_,1976,6
305,QQ11_,1981,15
305,QQ11_,1986,15
305,QQ11_,1991,18
305,QQ11_,1996,24
305,QQ11_,2001,24
305,QQ11_,2006,21
305,QQ11_,2013,39
305,RS11_,1976,3
305,RS11_,1981,3
305,RS11_,1986,3
305,RS11_,1991,3
305,RS11_,1996,3
305,RS11_,2001,3
305,RS11_,2006,15
305,RS11_,2013,12
305,RS210,1976,6
305,RS210,1981,6
305,RS210,1986,9
305,RS210,1991,9
305,RS210,1996,6
305,RS210,2001,3
305,RS210,2006,3
305,RS210,2013,9
305,RS211,1976,3
305,RS211,1981,3
305,RS211,1986,3
305,RS211,1991,3
305,RS211,1996,6
305,RS211,2001,15
305,RS211,2006,12
305,RS211,2013,3
305,RS219,1976,3
305,RS219,1981,3
305,RS219,1986,3
305,RS219,1991,3
305,RS219,1996,3
305,RS219,2001,3
305,RS219,2006,3
305,RS219,2013,3
306,AA111,1976,60
306,AA111,1981,99
306,AA111,1986,153
306,AA111,1991,153
306,AA111,1996,144
306,AA111,2001,129
306,AA111,2006,102
306,AA111,2013,69
306,AA121,1976,3
306,AA121,1981,6
306,AA121,1986,3
306,AA121,1991,3
306,AA121,1996,6
306,AA121,2001,9
306,AA121,2006,6
306,AA121,2013,9
306,AA131,1976,0
306,AA131,1981,0
306,AA131,1986,0
306,AA131,1991,0
306,AA131,1996,3
306,AA131,2001,0
306,AA131,2006,0
306,AA131,2013,6
306,AA141,1976,6
306,AA141,1981,12
306,AA141,1986,9
306,AA141,1991,12
306,AA141,1996,9
306,AA141,2001,6
306,AA141,2006,3
306,AA141,2013,3
306,AA211,1976,3
306,AA211,1981,0
306,AA211,1986,6
306,AA211,1991,3
306,AA211,1996,9
306,AA211,2001,9
306,AA211,2006,3
306,AA211,2013,9
306,AA310,1976,0
306,AA310,1981,3
306,AA310,1986,9
306,AA310,1991,9
306,AA310,1996,12
306,AA310,2001,15
306,AA310,2006,6
306,AA310,2013,6
306,AA320,1976,0
306,AA320,1981,15
306,AA320,1986,9
306,AA320,1991,6
306,AA320,1996,15
306,AA320,2001,27
306,AA320,2006,15
306,AA320,2013,12
306,BB11_,1976,3
306,BB11_,1981,6
306,BB11_,1986,3
306,BB11_,1991,0
306,BB11_,1996,0
306,BB11_,2001,0
306,BB11_,2006,3
306,BB11_,2013,6
306,CC1_,1976,6
306,CC1_,1981,3
306,CC1_,1986,6
306,CC1_,1991,15
306,CC1_,1996,15
306,CC1_,2001,21
306,CC1_,2006,18
306,CC1_,2013,15
306,CC131,1976,0
306,CC131,1981,0
306,CC131,1986,0
306,CC131,1991,3
306,CC131,1996,0
306,CC131,2001,0
306,CC131,2006,3
306,CC131,2013,3
306,CC141,1976,3
306,CC141,1981,3
306,CC141,1986,3
306,CC141,1991,6
306,CC141,1996,9
306,CC141,2001,9
306,CC141,2006,21
306,CC141,2013,12
306,CC151,1976,0
306,CC151,1981,0
306,CC151,1986,3
306,CC151,1991,3
306,CC151,1996,3
306,CC151,2001,3
306,CC151,2006,3
306,CC151,2013,18
306,CC211,1976,0
306,CC211,1981,0
306,CC211,1986,0
306,CC211,1991,3
306,CC211,1996,3
306,CC211,2001,0
306,CC211,2006,3
306,CC211,2013,6
306,CC212,1976,0
306,CC212,1981,0
306,CC212,1986,3
306,CC212,1991,0
306,CC212,1996,0
306,CC212,2001,9
306,CC212,2006,3
306,CC212,2013,3
306,CC311,1976,3
306,CC311,1981,6
306,CC311,1986,6
306,CC311,1991,9
306,CC311,1996,12
306,CC311,2001,24
306,CC311,2006,15
306,CC311,2013,18
306,CC321,1976,0
306,CC321,1981,0
306,CC321,1986,0
306,CC321,1991,0
306,CC321,1996,3
306,CC321,2001,0
306,CC321,2006,0
306,CC321,2013,0
306,CC411,1976,0
306,CC411,1981,0
306,CC411,1986,0
306,CC411,1991,0
306,CC411,1996,0
306,CC411,2001,3
306,CC411,2006,3
306,CC411,2013,3
306,CC5_,1976,15
306,CC5_,1981,12
306,CC5_,1986,9
306,CC5_,1991,0
306,CC5_,1996,3
306,CC5_,2001,6
306,CC5_,2006,6
306,CC5_,2013,9
306,CC611,1976,6
306,CC611,1981,9
306,CC611,1986,9
306,CC611,1991,9
306,CC611,1996,0
306,CC611,2001,3
306,CC611,2006,3
306,CC611,2013,6
306,CC711,1976,3
306,CC711,1981,0
306,CC711,1986,0
306,CC711,1991,3
306,CC711,1996,0
306,CC711,2001,3
306,CC711,2006,3
306,CC711,2013,0
306,CC721,1976,0
306,CC721,1981,0
306,CC721,1986,3
306,CC721,1991,3
306,CC721,1996,9
306,CC721,2001,12
306,CC721,2006,12
306,CC721,2013,9
306,CC811,1976,0
306,CC811,1981,3
306,CC811,1986,3
306,CC811,1991,6
306,CC811,1996,3
306,CC811,2001,3
306,CC811,2006,3
306,CC811,2013,3
306,CC821,1976,0
306,CC821,1981,0
306,CC821,1986,0
306,CC821,1991,0
306,CC821,1996,0
306,CC821,2001,3
306,CC821,2006,3
306,CC821,2013,0
306,CC822,1976,3
306,CC822,1981,3
306,CC822,1986,3
306,CC822,1991,6
306,CC822,1996,3
306,CC822,2001,3
306,CC822,2006,6
306,CC822,2013,9
306,CC91_,1976,0
306,CC91_,1981,0
306,CC91_,1986,0
306,CC91_,1991,3
306,CC91_,1996,6
306,CC91_,2001,6
306,CC91_,2006,6
306,CC91_,2013,6
306,DD1_,1976,3
306,DD1_,1981,6
306,DD1_,1986,6
306,DD1_,1991,0
306,DD1_,1996,0
306,DD1_,2001,3
306,DD1_,2006,6
306,DD1_,2013,12
306,EE1_,1976,3
306,EE1_,1981,9
306,EE1_,1986,12
306,EE1_,1991,12
306,EE1_,1996,18
306,EE1_,2001,42
306,EE1_,2006,42
306,EE1_,2013,66
306,EE110,1976,3
306,EE110,1981,3
306,EE110,1986,12
